K562	RFC	all	H3K27ac-human-H3K27me3-human	0.928061617585	0.925519198516	0.923842626427	0.935538992843	0.924751208346	0.931534295716	0.9278782909	0.93079895437	0.912939195984	0.908597204738
K562	RFC	all	H3K27ac-human-H2AFZ-human	0.926193047955	0.93292101345	0.928635132825	0.941269190464	0.927675145113	0.924728911857	0.932063837325	0.928495518375	0.924379210087	0.904856078043
K562	RFC	all	H3K27ac-human-H3K4me3-human	0.930466541641	0.923399174039	0.923488359994	0.937903659349	0.926598720182	0.924920290053	0.926842123518	0.93450305306	0.915386105131	0.904792143075
K562	RFC	all	H3K27ac-human-H3K79me2-human	0.937391459454	0.933684048844	0.929845956036	0.951835868114	0.936676733118	0.936752293442	0.940556322169	0.941453043388	0.928223998331	0.918174414592
K562	RFC	all	H3K27ac-human-H3K9me3-human	0.919776613956	0.917707375926	0.916925760124	0.928272814882	0.908768341959	0.920961424597	0.919554268415	0.930562720423	0.905244032943	0.895447706162
K562	RFC	all	H3K27ac-human-H3K36me3-human	0.949128702766	0.951780126892	0.938043631751	0.954534362605	0.942762435867	0.945661598757	0.944839725406	0.947319829763	0.936906118638	0.926924814961
K562	RFC	all	H3K27me3-human-H2AFZ-human	0.903226425799	0.915780587686	0.912683233784	0.921046894471	0.910123473	0.917318426066	0.918313097205	0.915356322637	0.904324114283	0.894994574839
K562	RFC	all	H3K27me3-human-H3K4me3-human	0.931355304459	0.92518537053	0.922833710309	0.942420556372	0.926178183629	0.928307498309	0.937441007207	0.94142886196	0.918648029934	0.915224715893
K562	RFC	all	H3K27me3-human-H3K79me2-human	0.936644527079	0.933200338907	0.942126366589	0.949651431558	0.938459832875	0.939037683543	0.938927439793	0.94364177261	0.927780177925	0.923350664055
K562	RFC	all	H3K27me3-human-H3K9me3-human	0.844026151304	0.854877109186	0.847970771781	0.865174370929	0.869140049201	0.845882953343	0.848362818375	0.868014047549	0.844299732094	0.83868400732
K562	RFC	all	H3K27me3-human-H3K36me3-human	0.922573584607	0.932392710535	0.918861838568	0.938997425994	0.936222751833	0.926870613476	0.931236389852	0.927879822025	0.918746725661	0.910225994592
K562	RFC	all	H2AFZ-human-H3K4me3-human	0.923947915402	0.925802859401	0.930956445048	0.942906743697	0.925827633277	0.92539594848	0.930960780476	0.929893700924	0.922028513754	0.913657998823
K562	RFC	all	H2AFZ-human-H3K79me2-human	0.939191281577	0.942686875543	0.936726280871	0.950346338793	0.936759106258	0.93401973487	0.946419679376	0.940571351333	0.934493349522	0.923430117218
K562	RFC	all	H2AFZ-human-H3K9me3-human	0.879472613718	0.891829823288	0.893022066092	0.9004090167	0.889000027251	0.890672263911	0.895589259038	0.891936919956	0.881944392717	0.87109779443
K562	RFC	all	H2AFZ-human-H3K36me3-human	0.938583082911	0.937116469425	0.93280457623	0.947272520073	0.943651198684	0.940561276945	0.943824615819	0.936703562978	0.931948365375	0.921629385753
K562	RFC	all	H3K4me3-human-H3K79me2-human	0.936829092459	0.933965232342	0.933620256112	0.951173786266	0.927799633842	0.936673636384	0.941288390218	0.94579081949	0.925680876368	0.921701390182
K562	RFC	all	H3K4me3-human-H3K9me3-human	0.919465701807	0.917869644817	0.917501133405	0.930865401052	0.912818870757	0.913645698883	0.919016055949	0.930662546317	0.909918734311	0.903211769993
K562	RFC	all	H3K4me3-human-H3K36me3-human	0.948256042968	0.94659743194	0.941477291026	0.952084845572	0.945823248301	0.948858048165	0.951770836688	0.954819792561	0.937293452811	0.929815544515
K562	RFC	all	H3K79me2-human-H3K9me3-human	0.938454258753	0.933344646737	0.928685919272	0.938831441022	0.927724073519	0.932426155268	0.935605882309	0.942415960238	0.929844718723	0.917647416655
K562	RFC	all	H3K79me2-human-H3K36me3-human	0.949645857436	0.951229527488	0.942494878001	0.957255153586	0.948226314316	0.946815442053	0.951688463549	0.95389159776	0.939210881111	0.937778861982
K562	RFC	all	H3K9me3-human-H3K36me3-human	0.925051591598	0.930717996487	0.917065113179	0.932981709447	0.931811763132	0.934133075355	0.922831852268	0.925138020149	0.911023629867	0.908346430691
K562	SVC	all	H3K27ac-human-H3K27me3-human	0.917623764093	0.91788698653	0.9111361052	0.925720486262	0.915779968339	0.914665143899	0.91892377326	0.924091398356	0.908805148565	0.902825056548
K562	SVC	all	H3K27ac-human-H2AFZ-human	0.917073164689	0.924893658135	0.91686258674	0.929868252525	0.918000327015	0.917001939795	0.929662010004	0.923925848582	0.910541324335	0.900250277465
K562	SVC	all	H3K27ac-human-H3K4me3-human	0.928534179279	0.925127151921	0.921236414626	0.931361497928	0.922474489101	0.922787878638	0.923747247003	0.932376327498	0.915270649753	0.900898317331
K562	SVC	all	H3K27ac-human-H3K79me2-human	0.928940470852	0.928867387917	0.924582126639	0.928818459511	0.924461353991	0.924231576287	0.927088004241	0.928770194592	0.916787708596	0.908079517719
K562	SVC	all	H3K27ac-human-H3K9me3-human	0.907084337708	0.912580422196	0.905762651399	0.918568268133	0.908562099437	0.909987836027	0.910369353724	0.919566371199	0.901560633937	0.881390082755
K562	SVC	all	H3K27ac-human-H3K36me3-human	0.939736306859	0.947589006345	0.928943567587	0.948166857013	0.944917763117	0.944356634816	0.942985400755	0.93907892322	0.926942816068	0.923744826233
K562	SVC	all	H3K27me3-human-H2AFZ-human	0.906270515866	0.916256865461	0.913026971319	0.918625248048	0.912840547899	0.912564938524	0.918954740605	0.910122593638	0.90066864803	0.89579345157
K562	SVC	all	H3K27me3-human-H3K4me3-human	0.933921258711	0.926525637246	0.925400903256	0.940840602402	0.927546940302	0.931352207724	0.928184248274	0.938142667943	0.92031344273	0.910969005817
K562	SVC	all	H3K27me3-human-H3K79me2-human	0.929195022433	0.924432244687	0.92141788327	0.932624965626	0.923956586259	0.924779078957	0.924310852692	0.929411312444	0.917495338334	0.91363875626
K562	SVC	all	H3K27me3-human-H3K9me3-human	0.879362369968	0.885572561445	0.870117378627	0.89115163842	0.886146696032	0.878512626006	0.883776455403	0.896127747382	0.872120133183	0.868853863286
K562	SVC	all	H3K27me3-human-H3K36me3-human	0.939367795447	0.941771480809	0.925420722357	0.945571793455	0.939876279261	0.941429601314	0.937154249587	0.932551177822	0.925604526844	0.92064987722
K562	SVC	all	H2AFZ-human-H3K4me3-human	0.928340323695	0.926565275448	0.923523043421	0.934481767666	0.922810175127	0.923139667683	0.928704499679	0.927223823295	0.914986356402	0.902946719205
K562	SVC	all	H2AFZ-human-H3K79me2-human	0.927689390092	0.928428890304	0.926444502801	0.933114869033	0.924083552376	0.924385174321	0.93569197153	0.926486599769	0.913100585222	0.907583556175
K562	SVC	all	H2AFZ-human-H3K9me3-human	0.874912362412	0.894614407	0.882643050556	0.886832932409	0.882175443638	0.889609464612	0.897561259603	0.884469199062	0.873748302309	0.86070618965
K562	SVC	all	H2AFZ-human-H3K36me3-human	0.939769751592	0.94777047499	0.929857104281	0.949169579662	0.943869208797	0.943988123404	0.945724152795	0.937044583112	0.926591484111	0.921348196041
